,LocYear,educ1: A,educ1: B,educ1: G,educ1: H,educ1: N,educ2,educ3: IS,educ3: OS,educ4,educ5: 3,educ5: 1,educ5: 2,educ6: A,educ6: B,educ6: G,educ6: H,educ6: N,educ7: 1,educ7: 2,educ7: 3,educ7: 4,educ8: 1,educ8: 2,educ8: 3,educ8: 4,educ9: 1,educ9: 2,educ9: 3,educ9: 4,educ10: 1,educ10: 2,educ10: 3,educ10: 4,educ11: 1,educ11: 2,educ11: 3,educ11: 4,educ12: 1,educ12: 2,educ12: 3,educ12: 4,educ13,educ14: yes,educ14: no,educ15: no,educ15: yes,educ16: 3y,educ16: 4y,educ16: 5-y,educ16: -3y,educ16: tot,educ17,educ18,educ19
1644,TN2024,,,,,,,,,0.04,,,,0.08,0.26,0.12,0.49,0.06,0.62,0.31,0.38,0.69,0.68,0.31,0.32,0.69,,,,,0.78,0.42,0.22,0.58,,,,,,,,,0.29,0.83,0.62,0.5,0.76,,,,,,,,
1645,TX1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10304.0,16877.0,2729.0,2031.0,31941.0,,,
1646,TX1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11672.0,17309.0,2459.0,1816.0,33256.0,,,
1647,TX1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11559.0,16973.0,2379.0,2020.0,32931.0,,,
1648,TX1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13107.0,19858.0,3272.0,2044.0,38281.0,,,
1649,TX1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14820.0,22501.0,3828.0,2221.0,43370.0,,,
1650,TX1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16895.0,23584.0,3114.0,2016.0,45609.0,,,
1651,TX1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19528.0,28494.0,3248.0,1731.0,53001.0,,,
1652,TX1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21122.0,31099.0,4644.0,1531.0,58396.0,,,
1653,TX1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22679.0,31528.0,3536.0,456.0,58199.0,,,
1654,TX1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24171.0,32996.0,5038.0,2127.0,64332.0,,,
1655,TX1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22311.0,32356.0,3938.0,859.0,59464.0,,,
1656,TX1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25685.0,32161.0,4098.0,2292.0,64236.0,,,
1657,TX2000,,,,,,,,,0.11,,,,0.06,0.19,0.06,0.48,0.21,0.67,0.24,0.33,0.76,,,,,,,,,0.76,0.25,0.24,0.75,0.62,0.23,0.38,0.77,,,,,,,,,,25491.0,35874.0,4638.0,4192.0,70195.0,,0.16,0.31
1658,TX2001,,,,,,,,,0.1,,,,0.06,0.18,0.06,0.49,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28356.0,36102.0,5121.0,4872.0,74451.0,,0.18,0.32
1659,TX2002,,,,,,,,,0.1,,,,0.06,0.2,0.06,0.48,0.21,,,,,0.73,0.31,0.27,0.69,0.83,0.31,0.17,0.69,,,,,,,,,0.84,0.29,0.16,0.71,,,,,,30779.0,38732.0,6066.0,5647.0,81224.0,,0.2,0.33
1660,TX2003,,,,,,,,,0.1,0.039,0.052,0.046,0.06,0.18,0.06,0.49,0.21,0.69,0.25,0.31,0.75,0.71,0.26,0.29,0.74,,,,,0.82,0.33,0.18,0.67,,,,,,,,,0.19,,,,,31562.0,41598.0,4548.0,6978.0,84686.0,,0.18,0.32
1661,TX2004,,,,,,,,,0.09,,,,0.06,0.19,0.06,0.48,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30404.0,42311.0,6850.0,8318.0,87883.0,,0.18,0.35
1662,TX2005,0.06,0.15,0.07,0.46,0.25,,,,0.1,,,,0.06,0.18,0.06,0.49,0.21,0.72,0.31,0.28,0.69,0.69,0.26,0.31,0.74,,,,,0.87,0.4,0.13,0.6,0.66,0.25,0.34,0.75,,,,,0.15,,,,,30285.0,41751.0,5289.0,8535.0,85860.0,0.28,0.18,0.36
1663,TX2006,0.06,0.15,0.07,0.46,0.24,,,,0.1,,,,0.06,0.18,0.06,0.5,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32861.0,42202.0,5487.0,9372.0,89922.0,0.28,0.18,0.38
1664,TX2007,0.07,0.16,0.08,0.46,0.24,,,,0.1,0.064,0.045,0.055,0.06,0.18,0.06,0.5,0.2,0.78,0.35,0.22,0.65,0.73,0.28,0.27,0.72,0.86,0.26,0.14,0.74,0.87,0.4,0.13,0.6,,,,,,,,,0.17,,,,,34894.0,41182.0,2440.0,9491.0,88007.0,0.27,0.17,0.4
1665,TX2008,0.07,0.16,0.08,0.46,0.24,,,,0.1,,,,0.07,0.18,0.06,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34525.0,40399.0,1065.0,11307.0,87296.0,0.25,,0.4
1666,TX2009,0.06,0.16,0.08,0.47,0.24,,,,0.09,,,,0.06,0.19,0.07,0.5,0.19,0.78,0.36,0.22,0.64,0.73,0.27,0.27,0.73,,,,,0.85,0.38,0.15,0.62,,,,,,,,,0.18,0.83,0.57,0.56,0.79,34638.0,40777.0,1498.0,10245.0,87158.0,0.21,,0.41
1667,TX2010,0.06,0.15,0.08,0.47,0.23,,,,0.1,,,,0.07,0.19,0.07,0.5,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35387.0,43083.0,943.0,13327.0,92740.0,0.19,,0.41
1668,TX2011,0.07,0.16,0.08,0.46,0.23,28,0.11,0.05,0.1,0.039,0.045,0.042,0.07,0.2,0.07,0.5,0.16,0.81,0.4,0.19,0.6,0.74,0.27,0.26,0.73,,,,,0.85,0.39,0.15,0.61,,,,,,,,,0.18,0.83,0.52,0.53,0.77,34354.0,42017.0,646.0,15092.0,92109.0,0.18,,0.43
1669,TX2012,0.07,0.16,0.09,0.46,0.23,,,,0.09,,,,0.07,0.19,0.07,0.5,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32417.0,43297.0,681.0,14474.0,90869.0,0.16,,0.43
1670,TX2013,0.07,0.17,0.09,0.46,0.22,15,0.1,0.05,0.09,,,,0.07,0.21,0.08,0.5,0.15,0.8,0.38,0.2,0.62,0.76,0.31,0.24,0.69,,,,,0.84,0.41,0.16,0.59,,,,,,,,,0.16,0.83,0.53,0.43,0.78,32906.0,42313.0,649.0,15096.0,90964.0,,,0.42
1671,TX2014,0.07,0.17,0.09,0.45,0.22,,,,0.09,,,,0.07,0.21,0.08,0.5,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32070.0,39715.0,426.0,14290.0,86501.0,,,0.42
1672,TX2015,0.07,0.18,0.1,0.45,0.21,28,0.09,0.05,0.09,,,,0.07,0.21,0.08,0.5,0.13,0.75,0.32,0.25,0.68,0.72,0.28,0.28,0.72,,,,,0.86,0.44,0.14,0.56,,,,,,,,,0.17,0.8,0.51,0.47,0.74,32446.0,40001.0,410.0,14932.0,87789.0,,,0.42
1673,TX2016,0.07,0.18,0.1,0.45,0.2,,,,0.09,,,,0.08,0.22,0.08,0.49,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32463.0,38992.0,381.0,17585.0,89421.0,,,0.43
1674,TX2017,0.08,0.18,0.11,0.44,0.19,27,0.09,0.04,0.09,,,,0.08,0.22,0.09,0.49,0.12,0.7,0.33,0.3,0.67,0.71,0.28,0.29,0.72,,,,,0.82,0.41,0.18,0.59,,,,,,,,,0.23,0.82,0.54,0.51,0.76,32199.0,36801.0,1168.0,18791.0,88959.0,,,0.43
1675,TX2018,0.08,0.18,0.11,0.44,0.19,,,,0.09,,,,0.08,0.23,0.09,0.5,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31453.0,34916.0,91.0,11966.0,78426.0,,,0.44
1676,TX2019,0.08,0.19,0.12,0.44,0.18,,,,0.08,,,,0.08,0.24,0.09,0.49,0.1,0.68,0.3,0.32,0.7,0.67,0.25,0.33,0.75,,,,,0.84,0.44,0.16,0.56,,,,,,,,,0.22,0.81,0.52,0.47,0.76,33709.0,35254.0,355.0,18820.0,88138.0,,,0.43
1677,TX2021,0.08,0.21,0.13,0.42,0.16,,,,0.08,,,,0.08,0.25,0.1,0.47,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21625.0,25578.0,111.0,17008.0,64322.0,,,0.42
1678,TX2022,0.08,0.21,0.13,0.42,0.16,,,,0.08,,,,0.08,0.25,0.1,0.47,0.1,0.61,0.24,0.39,0.76,0.66,0.23,0.34,0.77,,,,,0.78,0.38,0.22,0.62,,,,,,,,,0.34,0.82,0.51,0.48,0.76,25680.0,22943.0,1011.0,19878.0,68696.0,,,0.43
1679,TX2023,0.09,0.21,0.13,0.42,0.15,,,,0.08,,,,0.09,0.26,0.11,0.46,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43
1680,TX2024,,,,,,,,,0.08,,,,0.08,0.26,0.11,0.47,0.08,0.56,0.24,0.44,0.76,0.61,0.25,0.39,0.75,,,,,0.79,0.43,0.21,0.57,,,,,,,,,0.32,0.82,0.57,0.56,0.79,,,,,,,,
1681,US1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125624.0,313040.0,36992.0,13373.0,489029.0,,,
1682,US1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131008.0,320049.0,29724.0,13484.0,494265.0,,,
1683,US1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132750.0,321473.0,27574.0,13835.0,495632.0,,,
1684,US1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154283.0,355179.0,33041.0,13813.0,556316.0,,,
1685,US1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173269.0,391536.0,34317.0,17390.0,616512.0,,,
1686,US1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185465.0,423803.0,34837.0,22245.0,666350.0,,,
1687,US1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211536.0,456191.0,42886.0,20414.0,731027.0,,,
1688,US1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229050.0,483138.0,48433.0,21445.0,782066.0,,,
1689,US1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239538.0,489402.0,47438.0,21360.0,797738.0,,,
1690,US1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248831.0,490457.0,48433.0,23612.0,811333.0,,,
1691,US1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259335.0,482329.0,48341.0,31786.0,821791.0,,,
1692,US1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283037.0,486031.0,45290.0,35919.0,850277.0,,,
1693,US2000,,,,,,,,,0.05,,,,0.07,0.21,0.08,0.49,0.15,0.62,0.25,0.38,0.75,,,,,,,,,0.64,0.22,0.36,0.78,0.61,0.26,0.39,0.74,,,,,,,,,,299194.0,485232.0,42429.0,55283.0,882138.0,,0.14,0.36
1694,US2001,,,,,,,,,0.05,,,,0.08,0.21,0.08,0.48,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317481.0,487041.0,38689.0,67236.0,910447.0,,0.15,0.37
1695,US2002,,,,,,,,,0.05,,,,0.08,0.21,0.08,0.48,0.14,,,,,0.74,0.31,0.26,0.69,0.84,0.3,0.16,0.7,,,,,,,,,0.85,0.27,0.15,0.73,,,,,,342841.0,496881.0,47389.0,80675.0,967786.0,,0.15,0.38
1696,US2003,,,,,,,,,0.05,0.058,0.045,0.052,0.08,0.22,0.08,0.49,0.14,0.67,0.27,0.33,0.73,0.72,0.3,0.28,0.7,,,,,0.76,0.31,0.24,0.69,,,,,,,,,0.22,,,,,347585.0,523004.0,46677.0,95699.0,1012965.0,,0.15,0.39
1697,US2004,,,,,,,,,0.05,,,,0.08,0.22,0.08,0.48,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352014.0,522434.0,47964.0,103991.0,1026403.0,,0.15,0.4
1698,US2005,0.08,0.17,0.1,0.48,0.16,,,,0.05,,,,0.08,0.22,0.08,0.48,0.14,0.68,0.28,0.32,0.72,0.71,0.29,0.29,0.71,,,,,0.79,0.35,0.21,0.65,0.66,0.27,0.34,0.73,,,,,0.2,,,,,352060.0,524325.0,41643.0,105542.0,1023570.0,0.27,0.15,0.41
1699,US2006,0.08,0.17,0.1,0.48,0.16,,,,0.05,,,,0.08,0.21,0.08,0.49,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363725.0,526363.0,44912.0,111878.0,1046878.0,0.26,0.15,0.45
1700,US2007,0.08,0.18,0.1,0.48,0.15,,,,0.05,0.067,0.049,0.058,0.08,0.21,0.08,0.49,0.14,0.7,0.31,0.3,0.69,0.73,0.29,0.27,0.71,0.87,0.31,0.13,0.69,0.81,0.39,0.19,0.61,,,,,,,,,0.2,,,,,369964.0,509610.0,31357.0,115783.0,1026714.0,0.25,0.15,0.46
1701,US2008,0.08,0.18,0.1,0.48,0.16,,,,0.05,,,,0.08,0.21,0.08,0.49,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373329.0,507689.0,26040.0,120272.0,1027330.0,0.24,,0.46
1702,US2009,0.08,0.18,0.11,0.47,0.15,,,,0.05,,,,0.08,0.22,0.09,0.48,0.13,0.71,0.33,0.29,0.67,0.74,0.3,0.26,0.7,,,,,0.81,0.38,0.19,0.62,,,,,,,,,0.19,0.83,0.55,0.55,0.79,364262.0,506126.0,28235.0,115574.0,1014197.0,0.22,,0.47
1703,US2010,0.09,0.18,0.11,0.47,0.15,,,,0.05,,,,0.08,0.22,0.09,0.48,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372186.0,521832.0,22729.0,156693.0,1073440.0,0.2,,0.48
1704,US2011,0.09,0.18,0.11,0.47,0.15,22,0.07,0.06,0.05,0.07,0.053,0.062,0.09,0.22,0.09,0.48,0.12,0.72,0.34,0.28,0.66,0.75,0.32,0.25,0.68,,,,,0.82,0.4,0.18,0.6,,,,,,,,,0.2,0.82,0.52,0.53,0.77,389413.0,542053.0,19762.0,173981.0,1125209.0,0.19,,0.49
1705,US2012,0.09,0.18,0.11,0.46,0.15,,,,0.05,,,,0.09,0.23,0.1,0.47,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387299.0,545941.0,18455.0,176335.0,1128030.0,0.18,,0.49
1706,US2013,0.09,0.19,0.12,0.46,0.14,22,0.05,0.05,0.05,,,,0.09,0.23,0.1,0.47,0.11,0.73,0.34,0.27,0.66,0.77,0.34,0.23,0.66,,,,,0.82,0.41,0.18,0.59,,,,,,,,,0.2,0.8,0.49,0.5,0.76,392386.0,531884.0,12871.0,192664.0,1129805.0,,,0.48
1707,US2014,0.09,0.19,0.12,0.45,0.14,,,,0.04,,,,0.09,0.23,0.1,0.47,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362739.0,474844.0,13261.0,184166.0,1035010.0,,,0.48
1708,US2015,0.09,0.2,0.13,0.45,0.14,20,0.05,0.05,0.04,,,,0.09,0.24,0.1,0.47,0.1,0.7,0.32,0.3,0.68,0.75,0.33,0.25,0.67,,,,,0.81,0.39,0.19,0.61,,,,,,,,,0.19,0.79,0.48,0.49,0.74,384405.0,458846.0,10499.0,204539.0,1058289.0,,,0.48
1709,US2016,0.09,0.2,0.13,0.44,0.14,,,,0.04,,,,0.09,0.24,0.11,0.46,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368767.0,436386.0,9665.0,240475.0,1055293.0,,,0.49
1710,US2017,0.09,0.2,0.14,0.43,0.13,20,0.05,0.05,0.04,,,,0.09,0.25,0.11,0.46,0.09,0.69,0.33,0.31,0.67,0.75,0.35,0.25,0.65,,,,,0.79,0.4,0.21,0.6,,,,,,,,,0.25,0.78,0.48,0.48,0.74,357937.0,409991.0,12390.0,254352.0,1034670.0,,,0.49
1711,US2018,0.09,0.21,0.14,0.43,0.13,,,,0.04,,,,0.09,0.25,0.11,0.46,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364073.0,404756.0,12424.0,196216.0,977469.0,,,0.49
1712,US2019,0.09,0.21,0.14,0.43,0.12,,,,0.04,,,,0.09,0.26,0.11,0.46,0.08,0.68,0.33,0.32,0.67,0.72,0.32,0.28,0.68,,,,,0.8,0.4,0.2,0.6,,,,,,,,,0.24,0.79,0.5,0.49,0.74,339275.0,363565.0,9510.0,258126.0,970476.0,,,0.49
1713,US2021,0.09,0.22,0.16,0.41,0.11,,,,0.05,,,,0.09,0.27,0.12,0.45,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224733.0,280324.0,8263.0,231578.0,744898.0,,,0.49
1714,US2022,0.09,0.22,0.16,0.41,0.11,,,,0.05,,,,0.09,0.28,0.12,0.44,0.07,0.6,0.26,0.4,0.74,0.68,0.29,0.32,0.71,,,,,0.74,0.35,0.26,0.65,,,,,,,,,0.36,0.81,0.54,0.5,0.76,265502.0,264969.0,8025.0,259948.0,785740.0,,,0.48
1715,US2023,0.09,0.22,0.16,0.41,0.11,,,,0.05,,,,0.09,0.28,0.13,0.44,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48
1716,US2024,,,,,,,,,0.05,,,,0.08,0.28,0.13,0.44,0.07,0.59,0.27,0.41,0.73,0.66,0.29,0.34,0.71,,,,,0.76,0.39,0.24,0.61,,,,,,,,,0.31,0.81,0.56,0.54,0.77,,,,,,,,
1717,UT1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.0,2261.0,217.0,185.0,3029.0,,,
1718,UT1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.0,2342.0,239.0,207.0,3193.0,,,
1719,UT1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.0,2233.0,115.0,0.0,2693.0,,,
1720,UT1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0,2771.0,182.0,0.0,3247.0,,,
1721,UT1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.0,3206.0,200.0,38.0,3736.0,,,
1722,UT1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.0,3552.0,128.0,80.0,4116.0,,,
1723,UT1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.0,4058.0,65.0,65.0,4554.0,,,
1724,UT1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.0,4323.0,261.0,244.0,5345.0,,,
1725,UT1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.0,4308.0,114.0,297.0,5330.0,,,
1726,UT1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.0,4364.0,129.0,304.0,5486.0,,,
1727,UT1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.0,4577.0,108.0,265.0,5658.0,,,
1728,UT1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.0,4361.0,196.0,338.0,5812.0,,,
1729,UT2000,,,,,,,,,0.04,,,,0.1,0.21,0.06,0.54,0.09,0.66,0.25,0.34,0.75,,,,,,,,,0.69,0.23,0.31,0.77,0.73,0.31,0.27,0.69,,,,,,,,,,1020.0,4577.0,191.0,568.0,6356.0,,0.14,0.39
1730,UT2001,,,,,,,,,0.02,,,,0.1,0.19,0.04,0.55,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0,4665.0,222.0,545.0,6522.0,,0.13,0.37
1731,UT2002,,,,,,,,,0.04,,,,0.11,0.22,0.05,0.52,0.1,,,,,0.75,0.32,0.25,0.68,0.77,0.23,0.23,0.77,,,,,,,,,0.8,0.2,0.2,0.8,,,,,,1444.0,4430.0,352.0,569.0,6795.0,,0.11,0.41
1732,UT2003,,,,,,,,,0.02,0.077,0.034,0.055,0.12,0.19,0.06,0.54,0.09,0.72,0.31,0.28,0.69,0.76,0.32,0.24,0.68,,,,,0.79,0.31,0.21,0.69,,,,,,,,,0.23,,,,,1654.0,4325.0,296.0,835.0,7110.0,,0.1,0.42
1733,UT2004,,,,,,,,,0.03,,,,0.1,0.21,0.05,0.53,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.0,4535.0,228.0,898.0,7313.0,,0.1,0.42
1734,UT2005,0.1,0.22,0.11,0.48,0.09,,,,0.03,,,,0.11,0.22,0.05,0.52,0.1,0.71,0.3,0.29,0.7,0.73,0.29,0.27,0.71,,,,,0.83,0.37,0.17,0.63,0.74,0.33,0.26,0.67,,,,,0.21,,,,,1718.0,4572.0,156.0,858.0,7304.0,0.21,0.13,0.41
1735,UT2006,0.1,0.21,0.13,0.46,0.1,,,,0.04,,,,0.11,0.21,0.05,0.52,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834.0,4633.0,80.0,746.0,7293.0,0.23,0.11,0.45
1736,UT2007,0.1,0.22,0.12,0.47,0.09,,,,0.04,0.057,0.038,0.047,0.11,0.22,0.05,0.52,0.1,0.72,0.32,0.28,0.68,0.75,0.3,0.25,0.7,0.84,0.31,0.16,0.69,0.83,0.39,0.17,0.61,,,,,,,,,0.21,,,,,1933.0,4477.0,68.0,877.0,7355.0,0.26,0.11,0.44
1737,UT2008,0.11,0.23,0.12,0.45,0.09,,,,0.03,,,,0.11,0.21,0.06,0.53,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038.0,4395.0,73.0,801.0,7307.0,0.21,,0.44
1738,UT2009,0.1,0.23,0.12,0.47,0.08,,,,0.03,,,,0.1,0.22,0.06,0.53,0.1,0.75,0.35,0.25,0.65,0.78,0.33,0.22,0.67,,,,,0.81,0.41,0.19,0.59,,,,,,,,,0.21,0.81,0.63,0.66,0.77,1992.0,4454.0,119.0,852.0,7417.0,0.21,,0.49
1739,UT2010,0.1,0.24,0.12,0.45,0.09,,,,0.03,,,,0.1,0.23,0.06,0.53,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703.0,4631.0,241.0,1302.0,7877.0,0.22,,0.46
1740,UT2011,0.1,0.22,0.12,0.46,0.09,3,0.01,0.02,0.03,0.096,0.06,0.077,0.11,0.23,0.06,0.5,0.1,0.73,0.35,0.27,0.65,0.79,0.35,0.21,0.65,,,,,0.85,0.43,0.15,0.57,,,,,,,,,0.21,0.79,0.59,0.63,0.76,1966.0,4541.0,75.0,1455.0,8037.0,0.22,,0.47
1741,UT2012,0.11,0.23,0.13,0.43,0.1,,,,0.02,,,,0.11,0.23,0.07,0.5,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306.0,4393.0,50.0,1400.0,8149.0,0.18,,0.46
1742,UT2013,0.11,0.25,0.11,0.44,0.08,2,0.01,0.02,0.02,,,,0.1,0.24,0.08,0.51,0.07,0.75,0.36,0.25,0.64,0.81,0.39,0.19,0.61,,,,,0.83,0.44,0.17,0.56,,,,,,,,,0.23,0.76,0.54,0.59,0.74,2336.0,4249.0,96.0,1507.0,8188.0,,,0.45
1743,UT2014,0.11,0.24,0.12,0.43,0.09,,,,0.02,,,,0.12,0.23,0.07,0.5,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109.0,4026.0,60.0,1446.0,7641.0,,,0.44
1744,UT2015,0.1,0.25,0.12,0.44,0.08,5,0.01,0.01,0.02,,,,0.11,0.24,0.07,0.5,0.08,0.76,0.38,0.24,0.62,0.81,0.38,0.19,0.62,,,,,0.84,0.44,0.16,0.56,,,,,,,,,S,0.73,0.52,0.58,0.69,2422.0,3894.0,78.0,1544.0,7938.0,,,0.44
1745,UT2016,0.12,0.26,0.14,0.41,0.08,,,,0.02,,,,0.11,0.25,0.09,0.49,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447.0,3815.0,58.0,2015.0,8335.0,,,0.44
1746,UT2017,0.11,0.28,0.14,0.39,0.08,16,0.01,0.02,0.02,,,,0.1,0.27,0.08,0.49,0.07,0.75,0.39,0.25,0.61,0.79,0.38,0.21,0.62,,,,,0.81,0.45,0.19,0.55,,,,,,,,,S,0.74,0.49,0.53,0.67,2448.0,3413.0,61.0,2229.0,8151.0,,,0.45
1747,UT2018,0.11,0.28,0.14,0.39,0.08,,,,0.02,,,,0.12,0.26,0.08,0.47,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336.0,3220.0,73.0,1614.0,7243.0,,,0.48
1748,UT2019,0.1,0.29,0.14,0.41,0.06,,,,0.02,,,,0.1,0.28,0.07,0.49,0.06,0.72,0.37,0.28,0.63,0.77,0.38,0.23,0.62,,,,,0.82,0.46,0.18,0.54,,,,,,,,,S,0.78,0.51,0.54,0.69,2292.0,3156.0,61.0,2332.0,7841.0,,,0.44
1749,UT2021,0.1,0.29,0.15,0.39,0.06,,,,0.03,,,,0.1,0.29,0.09,0.47,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.0,2689.0,69.0,2325.0,7066.0,,,0.45
1750,UT2022,0.11,0.3,0.16,0.37,0.07,,,,0.03,,,,0.1,0.29,0.09,0.47,0.05,0.7,0.35,0.3,0.65,0.75,0.36,0.25,0.64,,,,,0.78,0.42,0.22,0.58,,,,,,,,,S,0.83,0.55,0.57,0.76,2045.0,2670.0,111.0,2414.0,7100.0,,,0.44
1751,UT2023,0.09,0.3,0.17,0.38,0.06,,,,0.03,,,,0.1,0.3,0.1,0.46,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45
1752,UT2024,,,,,,,,,0.04,,,,0.1,0.31,0.09,0.45,0.05,0.7,0.35,0.3,0.65,0.72,0.31,0.28,0.69,,,,,0.79,0.45,0.21,0.55,,,,,,,,,S,0.82,0.56,0.59,0.77,,,,,,,,
1753,VA1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.0,4557.0,620.0,623.0,8090.0,,,
1754,VA1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171.0,4066.0,205.0,693.0,7135.0,,,
1755,VA1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.0,4336.0,225.0,333.0,7184.0,,,
1756,VA1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2519.0,4894.0,590.0,1135.0,9138.0,,,
