,LocYear,hth1_2,hth3_4,hth5_6,hth7,hth8_9,hth10,hth11,hth12,hth13,hth14,hth151617,hth1819,hth2021,hth2223,hth2425,hth26,hth27,hth28,hth29,hth30,hth31,hth32,hth33
2345,MS2021,0.698,0.07,0.07,0.55,0.05,55.0,174,0.06,0.12,0.2,0.26,0.72,0.75,0.08,0.23,0.42,327,4339.0,0.15,0.17,231,35156.0,2545.0
2346,MS2022,0.746,0.05,0.05,0.54,0.05,47.0,162,0.05,0.13,0.17,0.27,0.73,0.74,0.08,0.24,,318,4400.0,0.13,0.17,180,34675.0,2683.0
2347,MS2023,0.695,0.04,0.04,0.55,0.05,53.0,142,0.06,,,,,,,,0.42,305,4290.0,0.13,0.17,242,34459.0,2596.0
2348,MS2024,,,,,,,,0.06,,,,,,,,,,,,,,,
2349,MT1990,,,,0.237,,,50,,,,,,,,,,105,715.0,,0.085,72,11613.0,1331.0
2350,MT1991,,,,0.252,,,57,,,,,,,,,,81,643.0,,0.087,60,11513.0,1311.0
2351,MT1992,,,,0.264,,,69,,,,,,,,,,86,688.0,,0.087,62,11472.0,1345.0
2352,MT1993,,,,0.273,,,51,,,,,,,,,,84,682.0,,0.093,71,11365.0,1402.0
2353,MT1994,,,,0.255,,,47,,,,,,,,,,82,691.0,,0.097,63,11067.0,1320.0
2354,MT1995,,,,0.265,,,62,,,,,,,,,,78,650.0,,0.095,74,11142.0,1395.0
2355,MT1996,,,,0.279,,,58,,,,,,,,,,76,694.0,,0.097,50,10856.0,1326.0
2356,MT1997,,,,0.287,,,56,,,,,,,,,,75,684.0,,0.102,70,10849.0,1311.0
2357,MT1998,,,,0.299,,,32,,,,,,,,,,80,754.0,,0.11,70,10795.0,1316.0
2358,MT1999,,,,0.3,,,48,,,,,,,,,,72,738.0,,0.114,70,10785.0,1249.0
2359,MT2000,,,,0.308,,,58,,,,,,,,,,67,678.0,,0.107,70,10957.0,1268.0
2360,MT2001,,,,0.314,,,47,,,,,,,,0.12,,74,758.0,,0.11,36,10970.0,1258.0
2361,MT2002,0.494,,,0.328,,,38,,,,,,,,,,83,755.0,,0.113,72,11049.0,1266.0
2362,MT2003,0.647,N.C.,N.C.,0.322,N.C.,,39,,,,,,0.72,0.07,,,78,776.0,,0.111,74,11422.0,1205.0
2363,MT2003,0.647,N.C.,N.C.,0.322,0.027,,39,,,,,,0.72,0.07,,,78,776.0,,0.111,74,11422.0,1205.0
2364,MT2003,0.647,N.C.,0.19,0.322,N.C.,,39,,,,,,0.72,0.07,,,78,776.0,,0.111,74,11422.0,1205.0
2365,MT2003,0.647,N.C.,0.19,0.322,0.027,,39,,,,,,0.72,0.07,,,78,776.0,,0.111,74,11422.0,1205.0
2366,MT2003,0.647,0.19,N.C.,0.322,N.C.,,39,,,,,,0.72,0.07,,,78,776.0,,0.111,74,11422.0,1205.0
2367,MT2003,0.647,0.19,N.C.,0.322,0.027,,39,,,,,,0.72,0.07,,,78,776.0,,0.111,74,11422.0,1205.0
2368,MT2003,0.647,0.19,0.19,0.322,N.C.,,39,,,,,,0.72,0.07,,,78,776.0,,0.111,74,11422.0,1205.0
2369,MT2003,0.647,0.19,0.19,0.322,0.027,,39,,,,,,0.72,0.07,,,78,776.0,,0.111,74,11422.0,1205.0
2370,MT2004,0.645,N.C.,N.C.,0.343,N.C.,,48,,,,,,,,,,52,880.0,,0.116,73,11519.0,1218.0
2371,MT2004,0.645,N.C.,N.C.,0.343,0.029,,48,,,,,,,,,,52,880.0,,0.116,73,11519.0,1218.0
2372,MT2004,0.645,N.C.,0.188,0.343,N.C.,,48,,,,,,,,,,52,880.0,,0.116,73,11519.0,1218.0
2373,MT2004,0.645,N.C.,0.188,0.343,0.029,,48,,,,,,,,,,52,880.0,,0.116,73,11519.0,1218.0
2374,MT2004,0.645,0.188,N.C.,0.343,N.C.,,48,,,,,,,,,,52,880.0,,0.116,73,11519.0,1218.0
2375,MT2004,0.645,0.188,N.C.,0.343,0.029,,48,,,,,,,,,,52,880.0,,0.116,73,11519.0,1218.0
2376,MT2004,0.645,0.188,0.188,0.343,N.C.,,48,,,,,,,,,,52,880.0,,0.116,73,11519.0,1218.0
2377,MT2004,0.645,0.188,0.188,0.343,0.029,,48,,,,,,,,,,52,880.0,,0.116,73,11519.0,1218.0
2378,MT2005,0.654,N.C.,N.C.,0.346,N.C.,41.0,39,,,,,,,,0.14,,81,767.0,,0.114,60,11583.0,1185.0
2379,MT2005,0.654,N.C.,N.C.,0.346,0.027,41.0,39,,,,,,,,0.14,,81,767.0,,0.114,60,11583.0,1185.0
2380,MT2005,0.654,N.C.,0.18,0.346,N.C.,41.0,39,,,,,,,,0.14,,81,767.0,,0.114,60,11583.0,1185.0
2381,MT2005,0.654,N.C.,0.18,0.346,0.027,41.0,39,,,,,,,,0.14,,81,767.0,,0.114,60,11583.0,1185.0
2382,MT2005,0.654,0.18,N.C.,0.346,N.C.,41.0,39,,,,,,,,0.14,,81,767.0,,0.114,60,11583.0,1185.0
2383,MT2005,0.654,0.18,N.C.,0.346,0.027,41.0,39,,,,,,,,0.14,,81,767.0,,0.114,60,11583.0,1185.0
2384,MT2005,0.654,0.18,0.18,0.346,N.C.,41.0,39,,,,,,,,0.14,,81,767.0,,0.114,60,11583.0,1185.0
2385,MT2005,0.654,0.18,0.18,0.346,0.027,41.0,39,,,,,,,,0.14,,81,767.0,,0.114,60,11583.0,1185.0
2386,MT2006,0.656,N.C.,N.C.,0.36,N.C.,44.0,49,,,,,,,,,,73,912.0,,0.119,56,12508.0,1283.0
2387,MT2006,0.656,N.C.,N.C.,0.36,0.031,44.0,49,,,,,,,,,,73,912.0,,0.119,56,12508.0,1283.0
2388,MT2006,0.656,N.C.,0.184,0.36,N.C.,44.0,49,,,,,,,,,,73,912.0,,0.119,56,12508.0,1283.0
2389,MT2006,0.656,N.C.,0.184,0.36,0.031,44.0,49,,,,,,,,,,73,912.0,,0.119,56,12508.0,1283.0
2390,MT2006,0.656,0.184,N.C.,0.36,N.C.,44.0,49,,,,,,,,,,73,912.0,,0.119,56,12508.0,1283.0
2391,MT2006,0.656,0.184,N.C.,0.36,0.031,44.0,49,,,,,,,,,,73,912.0,,0.119,56,12508.0,1283.0
2392,MT2006,0.656,0.184,0.184,0.36,N.C.,44.0,49,,,,,,,,,,73,912.0,,0.119,56,12508.0,1283.0
2393,MT2006,0.656,0.184,0.184,0.36,0.031,44.0,49,,,,,,,,,,73,912.0,,0.119,56,12508.0,1283.0
2394,MT2007,0.653,N.C.,N.C.,0.359,N.C.,38.0,36,,,,0.17,0.77,0.75,0.07,0.18,,79,893.0,,0.119,54,12439.0,1200.0
2395,MT2007,0.653,N.C.,N.C.,0.359,0.03,38.0,36,,,,0.17,0.77,0.75,0.07,0.18,,79,893.0,,0.119,54,12439.0,1200.0
2396,MT2007,0.653,N.C.,0.174,0.359,N.C.,38.0,36,,,,0.17,0.77,0.75,0.07,0.18,,79,893.0,,0.119,54,12439.0,1200.0
2397,MT2007,0.653,N.C.,0.174,0.359,0.03,38.0,36,,,,0.17,0.77,0.75,0.07,0.18,,79,893.0,,0.119,54,12439.0,1200.0
2398,MT2007,0.653,0.174,N.C.,0.359,N.C.,38.0,36,,,,0.17,0.77,0.75,0.07,0.18,,79,893.0,,0.119,54,12439.0,1200.0
2399,MT2007,0.653,0.174,N.C.,0.359,0.03,38.0,36,,,,0.17,0.77,0.75,0.07,0.18,,79,893.0,,0.119,54,12439.0,1200.0
2400,MT2007,0.653,0.174,0.174,0.359,N.C.,38.0,36,,,,0.17,0.77,0.75,0.07,0.18,,79,893.0,,0.119,54,12439.0,1200.0
2401,MT2007,0.653,0.174,0.174,0.359,0.03,38.0,36,,,,0.17,0.77,0.75,0.07,0.18,,79,893.0,,0.119,54,12439.0,1200.0
2402,MT2008,0.592,0.178,0.178,0.367,0.053,36.0,40,0.14,,,,,,,,,86,929.0,,0.115,47,12594.0,1312.0
2403,MT2008,0.592,0.178,0.178,0.367,N.C.,36.0,40,0.14,,,,,,,,,86,929.0,,0.115,47,12594.0,1312.0
2404,MT2008,0.592,0.178,N.C.,0.367,0.053,36.0,40,0.14,,,,,,,,,86,929.0,,0.115,47,12594.0,1312.0
2405,MT2008,0.592,0.178,N.C.,0.367,N.C.,36.0,40,0.14,,,,,,,,,86,929.0,,0.115,47,12594.0,1312.0
2406,MT2008,0.592,N.C.,0.178,0.367,0.053,36.0,40,0.14,,,,,,,,,86,929.0,,0.115,47,12594.0,1312.0
2407,MT2008,0.592,N.C.,0.178,0.367,N.C.,36.0,40,0.14,,,,,,,,,86,929.0,,0.115,47,12594.0,1312.0
2408,MT2008,0.592,N.C.,N.C.,0.367,0.053,36.0,40,0.14,,,,,,,,,86,929.0,,0.115,47,12594.0,1312.0
2409,MT2008,0.592,N.C.,N.C.,0.367,N.C.,36.0,40,0.14,,,,,,,,,86,929.0,,0.115,47,12594.0,1312.0
2410,MT2009,0.425,0.16,0.16,0.36,0.05,42.0,44,0.13,,0.26,,,,,,0.27,72,865.0,0.22,0.11,56,12257.0,1264.0
2411,MT2009,0.425,0.16,0.16,0.36,N.C.,42.0,44,0.13,,0.26,,,,,,0.27,72,865.0,0.22,0.11,56,12257.0,1264.0
2412,MT2009,0.425,0.16,N.C.,0.36,0.05,42.0,44,0.13,,0.26,,,,,,0.27,72,865.0,0.22,0.11,56,12257.0,1264.0
2413,MT2009,0.425,0.16,N.C.,0.36,N.C.,42.0,44,0.13,,0.26,,,,,,0.27,72,865.0,0.22,0.11,56,12257.0,1264.0
2414,MT2009,0.425,N.C.,0.16,0.36,0.05,42.0,44,0.13,,0.26,,,,,,0.27,72,865.0,0.22,0.11,56,12257.0,1264.0
2415,MT2009,0.425,N.C.,0.16,0.36,N.C.,42.0,44,0.13,,0.26,,,,,,0.27,72,865.0,0.22,0.11,56,12257.0,1264.0
2416,MT2009,0.425,N.C.,N.C.,0.36,0.05,42.0,44,0.13,,0.26,,,,,,0.27,72,865.0,0.22,0.11,56,12257.0,1264.0
2417,MT2009,0.425,N.C.,N.C.,0.36,N.C.,42.0,44,0.13,,0.26,,,,,,0.27,72,865.0,0.22,0.11,56,12257.0,1264.0
2418,MT2010,0.533,0.16,0.16,0.36,0.05,45.0,51,0.13,,0.26,,,,,,,71,901.0,0.21,0.12,57,12060.0,1128.0
2419,MT2010,0.533,0.16,0.16,0.36,N.C.,45.0,51,0.13,,0.26,,,,,,,71,901.0,0.21,0.12,57,12060.0,1128.0
2420,MT2010,0.533,0.16,N.C.,0.36,0.05,45.0,51,0.13,,0.26,,,,,,,71,901.0,0.21,0.12,57,12060.0,1128.0
2421,MT2010,0.533,0.16,N.C.,0.36,N.C.,45.0,51,0.13,,0.26,,,,,,,71,901.0,0.21,0.12,57,12060.0,1128.0
2422,MT2010,0.533,N.C.,0.16,0.36,0.05,45.0,51,0.13,,0.26,,,,,,,71,901.0,0.21,0.12,57,12060.0,1128.0
2423,MT2010,0.533,N.C.,0.16,0.36,N.C.,45.0,51,0.13,,0.26,,,,,,,71,901.0,0.21,0.12,57,12060.0,1128.0
2424,MT2010,0.533,N.C.,N.C.,0.36,0.05,45.0,51,0.13,,0.26,,,,,,,71,901.0,0.21,0.12,57,12060.0,1128.0
2425,MT2010,0.533,N.C.,N.C.,0.36,N.C.,45.0,51,0.13,,0.26,,,,,,,71,901.0,0.21,0.12,57,12060.0,1128.0
2426,MT2011,0.646,0.17,0.17,0.36,0.05,39.0,45,0.12,,,0.18,0.77,0.73,0.06,0.2,0.25,71,867.0,,0.108,47,12069.0,930.0
2427,MT2012,0.709,0.16,0.16,0.36,0.06,31.0,36,0.11,,,,,,,,,71,891.0,,0.112,37,12118.0,892.0
2428,MT2013,0.692,0.16,0.16,0.37,0.07,34.0,29,0.11,,,,,,,,0.26,70,913.0,,0.105,53,12377.0,855.0
2429,MT2014,0.723,0.16,0.16,0.37,0.06,29.0,31,0.08,,0.23,,,,,,,68,920.0,0.18,0.11,39,12432.0,807.0
2430,MT2015,0.712,0.16,0.16,0.36,0.06,43.0,51,0.08,,0.16,,,,,,0.29,75,887.0,0.12,0.11,52,12583.0,770.0
2431,MT2016,0.654,0.17,0.17,0.36,0.06,40.0,46,0.05,0.12,0.11,0.22,0.8,0.07,0.07,0.22,,72,966.0,0.09,0.11,50,12282.0,720.0
2432,MT2016,0.654,0.17,0.17,0.36,0.06,40.0,46,0.05,0.12,0.11,0.23,0.8,0.07,0.07,0.22,,72,966.0,0.09,0.11,50,12282.0,720.0
2433,MT2017,0.692,0.15,0.15,0.36,0.06,27.0,23,0.06,0.14,0.13,0.23,0.81,0.77,0.1,0.24,0.31,64,942.0,0.09,0.12,43,11799.0,645.0
2434,MT2018,0.639,0.14,0.14,0.35,0.06,36.0,38,0.06,0.17,0.12,0.24,0.82,0.8,0.1,0.23,,55,855.0,0.09,0.11,49,11513.0,531.0
2435,MT2019,0.703,0.13,0.13,0.35,0.06,37.0,37,0.06,0.17,0.12,0.26,0.8,0.81,0.07,0.21,0.37,54,804.0,0.09,0.11,53,11079.0,502.0
2436,MT2020,0.714,0.12,0.12,0.34,0.06,38.0,40,,0.16,,0.24,0.8,0.79,0.07,0.22,,57,830.0,,0.12,52,10791.0,411.0
2437,MT2021,0.702,0.11,0.11,0.33,0.05,53.0,48,0.07,0.18,0.12,0.26,0.82,0.79,0.07,0.24,0.41,55,853.0,0.09,0.11,84,11231.0,442.0
2438,MT2022,0.645,0.09,0.09,0.32,0.05,47.0,42,0.07,0.17,0.12,0.28,0.83,0.8,0.07,0.26,,53,847.0,0.09,0.12,74,11175.0,401.0
2439,MT2023,0.653,0.08,0.08,0.31,0.05,38.0,43,0.07,,,,,,,,0.43,62,855.0,0.09,0.11,53,11078.0,398.0
2440,MT2024,,,,,,,,0.08,,,,,,,,,,,,,,,
2441,NC1990,,,,0.294,,,385,,,,,,,,,,1109,8344.0,,0.125,451,104525.0,16506.0
2442,NC1991,,,,0.316,,,455,,,,,,,,,,1106,8612.0,,0.128,416,102362.0,16132.0
2443,NC1992,,,,0.313,,,439,,,,,,,,,,1038,8737.0,,0.125,414,103967.0,15653.0
2444,NC1993,,,,0.321,,,396,,,,,,,,,,1066,8739.0,,0.129,425,101357.0,15113.0
2445,NC1994,,,,0.319,,,443,,,,,,,,,,1017,8784.0,,0.125,457,101420.0,15224.0
2446,NC1995,,,,0.314,,,402,,,,,,,,,,933,8820.0,,0.126,465,101592.0,15049.0
2447,NC1996,,,,0.32,,,426,,,,,,,,,,957,9115.0,,0.125,438,104470.0,15296.0
2448,NC1997,,,,0.322,,,417,,,,,,,,,,985,9447.0,,0.127,399,107015.0,15032.0
2449,NC1998,,,,0.328,,,409,,,,,,,,,,1038,9854.0,,0.127,421,111688.0,15325.0
2450,NC1999,,,,0.332,,,374,,,,,,,,,,1038,10089.0,,0.13,412,113795.0,15049.0
2451,NC2000,,,,0.333,,,372,,,,,,,,,,1038,10552.0,,0.13,381,120311.0,15353.0
2452,NC2001,,,,0.343,,,354,,,,,,,,0.14,,1009,10572.0,,0.135,427,118185.0,14336.0
2453,NC2002,0.697,,,0.347,,,368,,,,,,,,,,959,10514.0,,0.133,406,117335.0,13756.0
2454,NC2003,0.773,N.C.,N.C.,0.353,N.C.,,358,,,,,,0.7,0.08,,,972,10631.0,,0.136,446,118323.0,13174.0
2455,NC2003,0.773,N.C.,N.C.,0.353,0.029,,358,,,,,,0.7,0.08,,,972,10631.0,,0.136,446,118323.0,13174.0
2456,NC2003,0.773,N.C.,0.127,0.353,N.C.,,358,,,,,,0.7,0.08,,,972,10631.0,,0.136,446,118323.0,13174.0
2457,NC2003,0.773,N.C.,0.127,0.353,0.029,,358,,,,,,0.7,0.08,,,972,10631.0,,0.136,446,118323.0,13174.0
2458,NC2003,0.773,0.127,N.C.,0.353,N.C.,,358,,,,,,0.7,0.08,,,972,10631.0,,0.136,446,118323.0,13174.0
2459,NC2003,0.773,0.127,N.C.,0.353,0.029,,358,,,,,,0.7,0.08,,,972,10631.0,,0.136,446,118323.0,13174.0
2460,NC2003,0.773,0.127,0.127,0.353,N.C.,,358,,,,,,0.7,0.08,,,972,10631.0,,0.136,446,118323.0,13174.0
2461,NC2003,0.773,0.127,0.127,0.353,0.029,,358,,,,,,0.7,0.08,,,972,10631.0,,0.136,446,118323.0,13174.0
2462,NC2004,0.778,N.C.,N.C.,0.369,N.C.,,353,,,,,,,,,,1053,10822.0,,0.135,441,119847.0,13567.0
2463,NC2004,0.778,N.C.,N.C.,0.369,0.029,,353,,,,,,,,,,1053,10822.0,,0.135,441,119847.0,13567.0
2464,NC2004,0.778,N.C.,0.125,0.369,N.C.,,353,,,,,,,,,,1053,10822.0,,0.135,441,119847.0,13567.0
2465,NC2004,0.778,N.C.,0.125,0.369,0.029,,353,,,,,,,,,,1053,10822.0,,0.135,441,119847.0,13567.0
2466,NC2004,0.778,0.125,N.C.,0.369,N.C.,,353,,,,,,,,,,1053,10822.0,,0.135,441,119847.0,13567.0
2467,NC2004,0.778,0.125,N.C.,0.369,0.029,,353,,,,,,,,,,1053,10822.0,,0.135,441,119847.0,13567.0
2468,NC2004,0.778,0.125,0.125,0.369,N.C.,,353,,,,,,,,,,1053,10822.0,,0.135,441,119847.0,13567.0
2469,NC2004,0.778,0.125,0.125,0.369,0.029,,353,,,,,,,,,,1053,10822.0,,0.135,441,119847.0,13567.0
2470,NC2005,0.816,N.C.,N.C.,0.384,N.C.,34.0,341,,,,,,,,0.15,,1083,11308.0,,0.137,414,123096.0,13933.0
2471,NC2005,0.816,N.C.,N.C.,0.384,0.029,34.0,341,,,,,,,,0.15,,1083,11308.0,,0.137,414,123096.0,13933.0
2472,NC2005,0.816,N.C.,0.121,0.384,N.C.,34.0,341,,,,,,,,0.15,,1083,11308.0,,0.137,414,123096.0,13933.0
2473,NC2005,0.816,N.C.,0.121,0.384,0.029,34.0,341,,,,,,,,0.15,,1083,11308.0,,0.137,414,123096.0,13933.0
2474,NC2005,0.816,0.121,N.C.,0.384,N.C.,34.0,341,,,,,,,,0.15,,1083,11308.0,,0.137,414,123096.0,13933.0
2475,NC2005,0.816,0.121,N.C.,0.384,0.029,34.0,341,,,,,,,,0.15,,1083,11308.0,,0.137,414,123096.0,13933.0
2476,NC2005,0.816,0.121,0.121,0.384,N.C.,34.0,341,,,,,,,,0.15,,1083,11308.0,,0.137,414,123096.0,13933.0
2477,NC2005,0.816,0.121,0.121,0.384,0.029,34.0,341,,,,,,,,0.15,,1083,11308.0,,0.137,414,123096.0,13933.0
2478,NC2006,0.819,N.C.,N.C.,0.401,N.C.,34.0,352,,,,,,,,,,1033,11585.0,,0.136,435,127859.0,14701.0
2479,NC2006,0.819,N.C.,N.C.,0.401,0.031,34.0,352,,,,,,,,,,1033,11585.0,,0.136,435,127859.0,14701.0
2480,NC2006,0.819,N.C.,0.115,0.401,N.C.,34.0,352,,,,,,,,,,1033,11585.0,,0.136,435,127859.0,14701.0
2481,NC2006,0.819,N.C.,0.115,0.401,0.031,34.0,352,,,,,,,,,,1033,11585.0,,0.136,435,127859.0,14701.0
2482,NC2006,0.819,0.115,N.C.,0.401,N.C.,34.0,352,,,,,,,,,,1033,11585.0,,0.136,435,127859.0,14701.0
2483,NC2006,0.819,0.115,N.C.,0.401,0.031,34.0,352,,,,,,,,,,1033,11585.0,,0.136,435,127859.0,14701.0
2484,NC2006,0.819,0.115,0.115,0.401,N.C.,34.0,352,,,,,,,,,,1033,11585.0,,0.136,435,127859.0,14701.0
2485,NC2006,0.819,0.115,0.115,0.401,0.031,34.0,352,,,,,,,,,,1033,11585.0,,0.136,435,127859.0,14701.0
2486,NC2007,0.773,N.C.,N.C.,0.412,N.C.,33.0,367,,,,0.2,0.78,0.72,0.09,0.22,,1112,12080.0,,0.133,416,131037.0,15079.0
2487,NC2007,0.773,N.C.,N.C.,0.412,0.032,33.0,367,,,,0.2,0.78,0.72,0.09,0.22,,1112,12080.0,,0.133,416,131037.0,15079.0
2488,NC2007,0.773,N.C.,0.11,0.412,N.C.,33.0,367,,,,0.2,0.78,0.72,0.09,0.22,,1112,12080.0,,0.133,416,131037.0,15079.0
2489,NC2007,0.773,N.C.,0.11,0.412,0.032,33.0,367,,,,0.2,0.78,0.72,0.09,0.22,,1112,12080.0,,0.133,416,131037.0,15079.0
2490,NC2007,0.773,0.11,N.C.,0.412,N.C.,33.0,367,,,,0.2,0.78,0.72,0.09,0.22,,1112,12080.0,,0.133,416,131037.0,15079.0
2491,NC2007,0.773,0.11,N.C.,0.412,0.032,33.0,367,,,,0.2,0.78,0.72,0.09,0.22,,1112,12080.0,,0.133,416,131037.0,15079.0
2492,NC2007,0.773,0.11,0.11,0.412,N.C.,33.0,367,,,,0.2,0.78,0.72,0.09,0.22,,1112,12080.0,,0.133,416,131037.0,15079.0
2493,NC2007,0.773,0.11,0.11,0.412,0.032,33.0,367,,,,0.2,0.78,0.72,0.09,0.22,,1112,12080.0,,0.133,416,131037.0,15079.0
2494,NC2008,0.708,N.C.,N.C.,0.42,N.C.,31.0,326,0.1,,,,,,,,,1073,11890.0,,0.129,428,130839.0,15136.0
2495,NC2008,0.708,N.C.,N.C.,0.42,0.029,31.0,326,0.1,,,,,,,,,1073,11890.0,,0.129,428,130839.0,15136.0
2496,NC2008,0.708,N.C.,0.104,0.42,N.C.,31.0,326,0.1,,,,,,,,,1073,11890.0,,0.129,428,130839.0,15136.0
2497,NC2008,0.708,N.C.,0.104,0.42,0.029,31.0,326,0.1,,,,,,,,,1073,11890.0,,0.129,428,130839.0,15136.0
2498,NC2008,0.708,0.104,N.C.,0.42,N.C.,31.0,326,0.1,,,,,,,,,1073,11890.0,,0.129,428,130839.0,15136.0
2499,NC2008,0.708,0.104,N.C.,0.42,0.029,31.0,326,0.1,,,,,,,,,1073,11890.0,,0.129,428,130839.0,15136.0
2500,NC2008,0.708,0.104,0.104,0.42,N.C.,31.0,326,0.1,,,,,,,,,1073,11890.0,,0.129,428,130839.0,15136.0
2501,NC2008,0.708,0.104,0.104,0.42,0.029,31.0,326,0.1,,,,,,,,,1073,11890.0,,0.129,428,130839.0,15136.0
2502,NC2009,0.432,N.C.,N.C.,0.42,N.C.,30.0,317,0.09,,0.24,,,,,,0.27,1004,11454.0,0.19,0.13,400,126845.0,14093.0
2503,NC2009,0.432,N.C.,N.C.,0.42,0.02,30.0,317,0.09,,0.24,,,,,,0.27,1004,11454.0,0.19,0.13,400,126845.0,14093.0
2504,NC2009,0.432,N.C.,0.1,0.42,N.C.,30.0,317,0.09,,0.24,,,,,,0.27,1004,11454.0,0.19,0.13,400,126845.0,14093.0
2505,NC2009,0.432,N.C.,0.1,0.42,0.02,30.0,317,0.09,,0.24,,,,,,0.27,1004,11454.0,0.19,0.13,400,126845.0,14093.0
2506,NC2009,0.432,0.1,N.C.,0.42,N.C.,30.0,317,0.09,,0.24,,,,,,0.27,1004,11454.0,0.19,0.13,400,126845.0,14093.0
2507,NC2009,0.432,0.1,N.C.,0.42,0.02,30.0,317,0.09,,0.24,,,,,,0.27,1004,11454.0,0.19,0.13,400,126845.0,14093.0
2508,NC2009,0.432,0.1,0.1,0.42,N.C.,30.0,317,0.09,,0.24,,,,,,0.27,1004,11454.0,0.19,0.13,400,126845.0,14093.0
2509,NC2009,0.432,0.1,0.1,0.42,0.02,30.0,317,0.09,,0.24,,,,,,0.27,1004,11454.0,0.19,0.13,400,126845.0,14093.0
2510,NC2010,0.551,N.A.,N.A.,0.42,N.A.,27.0,308,0.08,,0.26,,,,,,,858,11109.0,0.21,0.127,358,122350.0,12309.0
2511,NC2010,0.551,N.A.,N.A.,0.42,N.A.,27.0,308,0.08,,0.26,,,,,,,858,11109.0,0.21,0.127,358,122350.0,12309.0
2512,NC2010,0.551,N.A.,N.A.,0.42,N.A.,27.0,308,0.08,,0.26,,,,,,,858,11109.0,0.21,0.127,358,122350.0,12309.0
2513,NC2010,0.551,N.A.,N.A.,0.42,N.A.,27.0,308,0.08,,0.26,,,,,,,858,11109.0,0.21,0.127,358,122350.0,12309.0
2514,NC2010,0.551,N.A.,N.A.,0.42,N.A.,27.0,308,0.08,,0.26,,,,,,,858,11109.0,0.21,0.127,358,122350.0,12309.0
2515,NC2010,0.551,N.A.,N.A.,0.42,N.A.,27.0,308,0.08,,0.26,,,,,,,858,11109.0,0.21,0.127,358,122350.0,12309.0
2516,NC2010,0.551,N.A.,N.A.,0.42,N.A.,27.0,308,0.08,,0.26,,,,,,,858,11109.0,0.21,0.127,358,122350.0,12309.0
2517,NC2010,0.551,N.A.,N.A.,0.42,N.A.,27.0,308,0.08,,0.26,,,,,,,858,11109.0,0.21,0.127,358,122350.0,12309.0
2518,NC2011,0.669,0.11,0.11,0.41,0.05,28.0,302,0.08,,,0.19,0.77,0.74,0.09,0.22,0.28,870,10839.0,,0.126,373,120389.0,11070.0
2519,NC2012,0.762,0.11,0.11,0.41,0.06,25.0,312,0.08,,,,,,,,,885,10563.0,,0.12,303,119831.0,10077.0
2520,NC2013,0.766,0.1,0.1,0.41,0.07,26.0,318,0.07,,,,,,,,0.29,832,10432.0,,0.12,306,119002.0,9020.0
2521,NC2014,0.83,0.1,0.1,0.41,0.06,27.0,313,0.06,,0.23,,,,,,,857,10720.0,0.17,0.12,339,120975.0,8280.0
2522,NC2015,0.8,0.09,0.09,0.41,0.07,26.0,323,0.05,,0.2,,,,,,0.26,884,11023.0,0.15,0.12,313,120843.0,7641.0
2523,NC2016,0.797,0.09,0.09,0.4,0.06,29.0,321,0.05,0.07,0.18,0.2,0.8,0.08,0.08,0.21,,870,11127.0,0.13,0.13,389,120779.0,7190.0
2524,NC2016,0.797,0.09,0.09,0.4,0.06,29.0,321,0.05,0.07,0.18,0.2,0.8,0.08,0.08,0.21,,870,11127.0,0.13,0.13,389,120779.0,7190.0
2525,NC2017,0.736,0.09,0.09,0.41,0.06,27.0,316,0.05,0.09,0.19,0.21,0.78,0.79,0.07,0.21,0.29,847,11268.0,0.14,0.13,346,120125.0,6845.0
2526,NC2018,0.789,0.08,0.08,0.41,0.07,26.0,306,0.05,0.12,0.19,0.24,0.76,0.79,0.07,0.23,,797,10970.0,0.14,0.13,331,118954.0,6303.0
2527,NC2019,0.806,0.08,0.08,0.42,0.08,27.0,302,0.06,0.12,0.21,0.24,0.74,0.78,0.06,0.23,0.36,808,11047.0,0.15,0.13,378,118725.0,6168.0
2528,NC2020,0.795,0.07,0.07,0.42,0.08,29.0,293,,0.12,,0.23,0.78,0.79,0.06,0.22,,800,11090.0,,0.13,417,116730.0,5841.0
2529,NC2021,0.822,0.06,0.06,0.41,0.08,34.0,309,0.05,0.13,0.18,0.25,0.8,0.78,0.07,0.22,0.43,814,11365.0,0.13,0.13,540,120466.0,5474.0
2530,NC2022,0.766,0.04,0.04,0.41,0.1,37.0,436,0.05,0.15,0.16,0.28,0.8,0.75,0.07,0.23,,826,11457.0,0.12,0.12,481,121562.0,5167.0
2531,NC2023,0.796,0.04,0.04,0.41,0.09,35.0,374,0.05,,,,,,,,0.39,831,11297.0,0.11,0.12,504,120082.0,5238.0
2532,NC2024,,,,,,,,0.06,,,,,,,,,,,,,,,
2533,ND1990,,,,0.184,,,44,,,,,,,,,,74,506.0,,0.083,41,9250.0,793.0
2534,ND1991,,,,0.22,,,31,,,,,,,,,,72,429.0,,0.083,29,8887.0,769.0
2535,ND1992,,,,0.226,,,36,,,,,,,,,,69,448.0,,0.09,28,8811.0,811.0
2536,ND1993,,,,0.23,,,33,,,,,,,,,,69,461.0,,0.091,29,8690.0,822.0
2537,ND1994,,,,0.23,,,36,,,,,,,,,,62,465.0,,0.093,44,8584.0,796.0
2538,ND1995,,,,0.235,,,51,,,,,,,,,,61,446.0,,0.101,33,8476.0,800.0
