,LocYear,safe1: 1,safe1: 2,safe4,safe5,safe6,safe7,safe9_10,safe1112: E,safe1112: M,Neglect,safe1112: O,safe1112: P,safe1112: S,safe1415: 1,safe1415: 2,safe161718: 1,safe161718: 2,safe1920: 1,safe1920: 2,safe212223
1217,OH2022,0.04,0.33,9701.0,9445.0,,3679,9,1437,364,9982,N.R.,10389,4098,0.02,0.14,0.02,0.14,0.07,0.28,0.09
1218,OH2022,0.04,0.33,9701.0,9445.0,,3679,9,1437,364,9982,N.R.,10389,4098,0.02,0.14,0.02,0.14,0.07,0.28,0.09
1219,OH2022,0.04,0.33,9701.0,9445.0,,3679,9,1437,364,9982,N.R.,10389,4098,0.02,0.14,0.02,0.14,0.07,0.28,0.09
1220,OH2022,0.04,0.33,9701.0,9445.0,,3679,9,1437,364,9982,N.R.,10389,4098,0.02,0.14,0.02,0.14,0.07,0.28,0.09
1221,OH2022,0.04,0.33,9701.0,9445.0,,3679,9,1437,364,9982,N.R.,10389,4098,0.02,0.14,0.02,0.14,0.07,0.28,0.09
1222,OH2022,0.04,0.33,9701.0,9445.0,,3679,9,1437,364,9982,N.R.,10389,4098,0.02,0.14,0.02,0.14,0.07,0.28,0.09
1223,OH2023,,,9890.0,8983.0,,4127,8,1197,353,9490,N.R.,9345,3639,,,,,,,
1224,OH2024,,,,,,,7,,,,,,,,,,,,,
1225,OK2000,,,6558.0,5364.0,1096.0,1757,14,1814,576,10486,217,3321,1380,,,,,,,
1226,OK2001,,,6487.0,5864.0,959.0,2389,14,1384,582,10747,8,3254,1331,,,,,,,
1227,OK2002,0.11,0.38,6923.0,6328.0,1014.0,2434,14,831,595,11183,2,3384,1329,,,,,0.08,0.16,
1228,OK2003,0.12,0.4,6713.0,5762.0,1153.0,2611,13,718,570,10304,3,2880,1192,,,,,0.08,0.16,
1229,OK2004,0.12,0.4,6507.0,5203.0,1152.0,4429,13,710,462,10578,2,2840,1156,,,,,0.07,0.14,
1230,OK2005,0.1,0.37,7129.0,6021.0,1013.0,3204,14,3385,606,11348,1,2969,1104,,,,,0.06,0.13,0.08
1231,OK2006,0.09,0.37,6927.0,6313.0,1141.0,3592,14,3299,597,10964,1,2807,1113,,,,,0.06,0.13,0.07
1232,OK2007,0.08,0.39,6768.0,6617.0,1251.0,4628,13,3034,497,10707,4,2647,996,,,,,0.06,0.12,0.07
1233,OK2008,0.1,0.39,5893.0,6999.0,1516.0,3766,11,2495,428,9129,N.R.,2251,864,,,,,0.06,0.14,0.08
1234,OK2009,0.09,0.39,4734.0,6580.0,1564.0,3429,8,1584,226,6334,1,1595,678,,,,,0.07,0.17,0.07
1235,OK2010,0.07,0.38,4345.0,5210.0,1628.0,2872,8,1272,156,5941,4,1070,542,,,,,0.07,0.15,0.06
1236,OK2011,0.07,0.38,4829.0,4352.0,1294.0,2956,8,1545,149,5737,7,2218,620,,,,,0.06,0.14,0.06
1237,OK2012,0.06,0.38,5399.0,4502.0,1533.0,2803,10,2069,193,4993,N.R.,5334,600,,,,,0.05,0.14,0.05
1238,OK2013,0.06,0.37,6051.0,4542.0,1286.0,3241,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,,,,,0.06,0.16,0.04
1239,OK2014,,,5867.0,4889.0,1382.0,3975,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.05,0.15,
1240,OK2015,0.05,0.32,5467.0,5678.0,2159.0,4288,15,3867,182,10989,N.R.,2386,619,,,,,0.05,0.14,0.04
1241,OK2016,0.05,0.34,5182.0,6211.0,2487.0,4362,15,3634,202,11254,N.R.,2074,641,,,,,0.05,0.17,0.04
1242,OK2017,0.05,0.35,5128.0,5824.0,2593.0,4075,15,3836,176,11303,N.R.,2013,692,,,,,0.05,0.18,0.04
1243,OK2018,0.05,0.32,4697.0,5320.0,2238.0,4014,16,4665,255,11557,N.R.,1866,710,,,,,0.06,0.19,0.04
1244,OK2019,,,4524.0,4802.0,2086.0,3787,16,4975,265,11257,N.R.,1883,706,,,,,,,
1245,OK2020,,,4045.0,4273.0,1820.0,3614,15,4997,253,10607,N.R.,1931,791,,,,,,,
1246,OK2021,0.04,0.26,3472.0,4028.0,1494.0,3712,14,4411,310,10012,N.R.,1749,749,0.02,0.16,0.02,0.16,0.09,0.27,0.11
1247,OK2021,0.04,0.26,3472.0,4028.0,1494.0,3712,14,4411,310,10012,N.R.,1749,749,0.02,0.16,0.02,0.16,0.09,0.27,0.11
1248,OK2021,0.04,0.26,3472.0,4028.0,1494.0,3712,14,4411,310,10012,N.R.,1749,749,0.02,0.16,0.02,0.16,0.09,0.27,0.11
1249,OK2021,0.04,0.26,3472.0,4028.0,1494.0,3712,14,4411,310,10012,N.R.,1749,749,0.02,0.16,0.02,0.16,0.09,0.27,0.11
1250,OK2021,0.04,0.26,3472.0,4028.0,1494.0,3712,14,4411,310,10012,N.R.,1749,749,0.02,0.16,0.02,0.16,0.09,0.27,0.11
1251,OK2021,0.04,0.26,3472.0,4028.0,1494.0,3712,14,4411,310,10012,N.R.,1749,749,0.02,0.16,0.02,0.16,0.09,0.27,0.11
1252,OK2022,0.03,0.27,3508.0,3970.0,,3393,14,4596,271,9869,N.R.,1753,704,0.02,0.18,0.02,0.18,0.06,0.32,0.08
1253,OK2022,0.03,0.27,3508.0,3970.0,,3393,14,4596,271,9869,N.R.,1753,704,0.02,0.18,0.02,0.18,0.06,0.32,0.08
1254,OK2022,0.03,0.27,3508.0,3970.0,,3393,14,4596,271,9869,N.R.,1753,704,0.02,0.18,0.02,0.18,0.06,0.32,0.08
1255,OK2022,0.03,0.27,3508.0,3970.0,,3393,14,4596,271,9869,N.R.,1753,704,0.02,0.18,0.02,0.18,0.06,0.32,0.08
1256,OK2022,0.03,0.27,3508.0,3970.0,,3393,14,4596,271,9869,N.R.,1753,704,0.02,0.18,0.02,0.18,0.06,0.32,0.08
1257,OK2022,0.03,0.27,3508.0,3970.0,,3393,14,4596,271,9869,N.R.,1753,704,0.02,0.18,0.02,0.18,0.06,0.32,0.08
1258,OK2023,,,3410.0,3925.0,,2788,14,4462,254,9406,N.R.,1789,629,,,,,,,
1259,OK2024,,,,,,,14,,,,,,,,,,,,,
1260,OR2000,,,4675.0,4563.0,831.0,3147,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1261,OR2001,,,4537.0,4587.0,1071.0,2679,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1262,OR2002,0.11,0.41,5095.0,4646.0,1115.0,2503,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.09,0.22,
1263,OR2003,0.12,0.41,4976.0,4313.0,849.0,3164,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.1,0.21,
1264,OR2004,0.12,0.4,5544.0,4455.0,943.0,3302,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.09,0.21,
1265,OR2005,0.11,0.4,6197.0,5019.0,1030.0,3441,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.08,0.18,0.09
1266,OR2006,0.1,0.4,5294.0,5475.0,1095.0,2776,14,314,257,4565,7291,977,1216,,,,,0.08,0.19,0.08
1267,OR2007,0.09,0.44,4604.0,5427.0,1016.0,2527,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.08,0.22,0.09
1268,OR2008,0.1,0.46,4549.0,4906.0,1050.0,2206,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.09,0.24,0.09
1269,OR2009,0.09,0.43,4601.0,4743.0,1101.0,1840,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.09,0.24,0.09
1270,OR2010,0.07,0.4,4826.0,4262.0,780.0,1827,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.1,0.25,0.08
1271,OR2011,0.08,0.39,4442.0,4460.0,657.0,1830,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.1,0.26,0.07
1272,OR2012,0.08,0.39,4215.0,3829.0,683.0,1873,11,185,148,4455,5029,885,728,,,,,0.1,0.23,0.06
1273,OR2013,0.07,0.4,3797.0,4024.0,768.0,1854,12,179,135,4995,4935,1345,832,,,,,0.1,0.25,0.06
1274,OR2014,,,3593.0,3906.0,847.0,1783,12,200,139,5336,4734,923,812,,,,,0.09,0.26,
1275,OR2015,0.05,0.38,3752.0,3266.0,835.0,1729,12,244,147,5719,4824,1039,833,,,,,0.1,0.31,0.06
1276,OR2016,0.05,0.4,3826.0,2974.0,768.0,1666,14,247,146,6245,5744,1260,1045,,,,,0.1,0.33,0.05
1277,OR2017,0.05,0.39,4138.0,3177.0,707.0,1613,13,177,170,6270,5309,1161,869,,,,,0.1,0.33,0.05
1278,OR2018,0.06,0.35,3566.0,3335.0,679.0,1792,14,263,150,6473,6162,1450,944,,,,,0.11,0.33,0.06
1279,OR2019,,,3329.0,3348.0,792.0,1657,16,266,183,6719,6621,1651,1075,,,,,,,
1280,OR2020,,,2743.0,3437.0,877.0,1043,13,220,69,5522,6019,1378,763,,,,,,,
1281,OR2021,0.04,0.33,2413.0,3012.0,696.0,1129,12,183,N.R.,4551,6115,1208,953,0.02,0.16,0.02,0.16,0.09,0.35,0.13
1282,OR2021,0.04,0.33,2413.0,3012.0,696.0,1129,12,183,N.R.,4551,6115,1208,953,0.02,0.16,0.02,0.16,0.09,0.35,0.13
1283,OR2021,0.04,0.33,2413.0,3012.0,696.0,1129,12,183,N.R.,4551,6115,1208,953,0.02,0.16,0.02,0.16,0.09,0.35,0.13
1284,OR2021,0.04,0.33,2413.0,3012.0,696.0,1129,12,183,N.R.,4551,6115,1208,953,0.02,0.16,0.02,0.16,0.09,0.35,0.13
1285,OR2021,0.04,0.33,2413.0,3012.0,696.0,1129,12,183,N.R.,4551,6115,1208,953,0.02,0.16,0.02,0.16,0.09,0.35,0.13
1286,OR2021,0.04,0.33,2413.0,3012.0,696.0,1129,12,183,N.R.,4551,6115,1208,953,0.02,0.16,0.02,0.16,0.09,0.35,0.13
1287,OR2022,0.03,0.3,2297.0,2584.0,,912,12,181,N.R.,4336,5915,1226,1192,0.02,0.15,0.02,0.15,0.08,0.33,0.1
1288,OR2022,0.03,0.3,2297.0,2584.0,,912,12,181,N.R.,4336,5915,1226,1192,0.02,0.15,0.02,0.15,0.08,0.33,0.1
1289,OR2022,0.03,0.3,2297.0,2584.0,,912,12,181,N.R.,4336,5915,1226,1192,0.02,0.15,0.02,0.15,0.08,0.33,0.1
1290,OR2022,0.03,0.3,2297.0,2584.0,,912,12,181,N.R.,4336,5915,1226,1192,0.02,0.15,0.02,0.15,0.08,0.33,0.1
1291,OR2022,0.03,0.3,2297.0,2584.0,,912,12,181,N.R.,4336,5915,1226,1192,0.02,0.15,0.02,0.15,0.08,0.33,0.1
1292,OR2022,0.03,0.3,2297.0,2584.0,,912,12,181,N.R.,4336,5915,1226,1192,0.02,0.15,0.02,0.15,0.08,0.33,0.1
1293,OR2023,,,2269.0,2538.0,,311,13,311,67,3767,6565,1418,1142,,,,,,,
1294,OR2024,,,,,,,14,,,,,,,,,,,,,
1295,PA2000,,,12235.0,11926.0,1712.0,5170,2,98,140,171,316,1799,2351,,,,,,,
1296,PA2001,,,13509.0,12345.0,1564.0,5213,2,94,130,154,339,1715,2152,,,,,,,
1297,PA2002,0.11,0.46,13684.0,12024.0,2020.0,4201,2,80,141,177,32,1860,2566,,,,,0.08,0.18,
1298,PA2003,0.11,0.47,13039.0,11985.0,1946.0,4032,1,64,116,169,N.R.,1603,2439,,,,,0.08,0.18,
1299,PA2004,0.1,0.47,14574.0,12625.0,1898.0,3996,2,75,99,115,N.R.,1535,2637,,,,,0.07,0.18,
1300,PA2005,0.1,0.45,14658.0,13582.0,2065.0,3679,1,48,85,142,N.R.,1360,2560,,,,,0.06,0.17,0.07
1301,PA2006,0.1,0.45,14209.0,13307.0,1926.0,3559,1,56,99,135,N.R.,1369,2397,,,,,0.06,0.15,0.07
1302,PA2007,0.09,0.44,14318.0,13170.0,1940.0,3379,1,43,102,111,N.R.,1382,2357,,,,,0.06,0.14,0.07
1303,PA2008,0.09,0.45,13031.0,12992.0,2090.0,3037,1,46,121,142,N.R.,1226,2328,,,,,0.06,0.15,0.06
1304,PA2009,0.09,0.46,11226.0,12507.0,2243.0,3016,1,40,108,144,N.R.,1271,2335,,,,,0.07,0.19,0.07
1305,PA2010,0.08,0.43,9986.0,10755.0,2365.0,2522,1,42,95,91,N.R.,1134,2156,,,,,0.07,0.18,0.07
1306,PA2011,0.08,0.44,10059.0,9584.0,2013.0,2045,1,28,71,85,N.R.,937,2021,,,,,0.07,0.18,0.07
1307,PA2012,0.07,0.44,10271.0,9009.0,1881.0,1924,1,18,97,75,N.R.,876,2116,,,,,0.07,0.19,0.06
1308,PA2013,0.07,0.43,9770.0,8686.0,1878.0,1908,1,27,102,107,N.R.,933,2062,,,,,0.07,0.19,0.05
1309,PA2014,,,10948.0,9455.0,1849.0,1896,1,27,125,100,N.R.,1038,1962,,,,,0.07,0.19,
1310,PA2015,0.06,0.45,11259.0,9307.0,1832.0,2423,1,50,126,131,215,1456,1872,,,,,0.06,0.2,0.04
1311,PA2016,0.06,0.43,10899.0,9736.0,1917.0,3092,2,71,196,241,58,1796,2041,,,,,0.06,0.21,0.03
1312,PA2017,0.05,0.41,10998.0,9661.0,2077.0,3711,2,57,250,357,74,1929,2043,,,,,0.05,0.2,0.03
1313,PA2018,0.05,0.37,10155.0,9931.0,2628.0,3763,2,60,213,391,47,1993,2057,,,,,0.06,0.2,0.04
1314,PA2019,,,9528.0,10058.0,2849.0,3411,2,58,212,468,24,2093,2030,,,,,,,
1315,PA2020,,,7254.0,8062.0,2087.0,3212,2,44,165,413,12,1981,2001,,,,,,,
1316,PA2021,0.04,0.32,7434.0,7803.0,2214.0,3051,2,55,142,475,12,2042,2042,0.01,0.11,0.01,0.11,0.06,0.24,0.09
1317,PA2021,0.04,0.32,7434.0,7803.0,2214.0,3051,2,55,142,475,12,2042,2042,0.01,0.11,0.01,0.11,0.06,0.24,0.09
1318,PA2021,0.04,0.32,7434.0,7803.0,2214.0,3051,2,55,142,475,12,2042,2042,0.01,0.11,0.01,0.11,0.06,0.24,0.09
1319,PA2021,0.04,0.32,7434.0,7803.0,2214.0,3051,2,55,142,475,12,2042,2042,0.01,0.11,0.01,0.11,0.06,0.24,0.09
1320,PA2021,0.04,0.32,7434.0,7803.0,2214.0,3051,2,55,142,475,12,2042,2042,0.01,0.11,0.01,0.11,0.06,0.24,0.09
1321,PA2021,0.04,0.32,7434.0,7803.0,2214.0,3051,2,55,142,475,12,2042,2042,0.01,0.11,0.01,0.11,0.06,0.24,0.09
1322,PA2022,0.04,0.31,6961.0,7626.0,,2975,2,45,163,526,5,2266,2082,0.02,0.11,0.02,0.11,0.06,0.24,0.09
1323,PA2022,0.04,0.31,6961.0,7626.0,,2975,2,45,163,526,5,2266,2082,0.02,0.11,0.02,0.11,0.06,0.24,0.09
1324,PA2022,0.04,0.31,6961.0,7626.0,,2975,2,45,163,526,5,2266,2082,0.02,0.11,0.02,0.11,0.06,0.24,0.09
1325,PA2022,0.04,0.31,6961.0,7626.0,,2975,2,45,163,526,5,2266,2082,0.02,0.11,0.02,0.11,0.06,0.24,0.09
1326,PA2022,0.04,0.31,6961.0,7626.0,,2975,2,45,163,526,5,2266,2082,0.02,0.11,0.02,0.11,0.06,0.24,0.09
1327,PA2022,0.04,0.31,6961.0,7626.0,,2975,2,45,163,526,5,2266,2082,0.02,0.11,0.02,0.11,0.06,0.24,0.09
1328,PA2023,,,6818.0,6265.0,,1794,2,49,161,578,9,2022,1757,,,,,,,
1329,PA2024,,,,,,,2,,,,,,,,,,,,,
1330,RI2000,,,1409.0,1348.0,260.0,386,12,12,105,2309,230,809,258,,,,,,,
1331,RI2001,,,1493.0,1227.0,267.0,401,12,10,76,2309,208,772,220,,,,,,,
1332,RI2002,0.13,0.55,1582.0,1378.0,256.0,387,12,14,76,2266,59,752,251,,,,,0.11,0.3,
1333,RI2003,0.13,0.53,1567.0,1347.0,264.0,319,12,8,90,2384,79,719,247,,,,,0.11,0.25,
1334,RI2004,0.13,0.52,1649.0,1462.0,235.0,331,11,20,75,2264,84,705,175,,,,,0.11,0.26,
1335,RI2005,0.11,0.51,1561.0,1358.0,217.0,407,12,12,102,2590,77,610,182,,,,,0.1,0.28,0.09
1336,RI2006,0.12,0.52,2024.0,1582.0,258.0,404,16,4,93,3351,41,697,272,,,,,0.1,0.3,0.09
1337,RI2007,0.12,0.52,1744.0,1730.0,239.0,399,14,2,91,3009,50,486,245,,,,,0.09,0.3,0.08
1338,RI2008,0.1,0.48,1488.0,1655.0,260.0,415,12,7,58,2473,32,413,171,,,,,0.09,0.27,0.08
1339,RI2009,0.09,0.46,1447.0,1604.0,272.0,333,12,5,50,2448,48,498,124,,,,,0.1,0.3,0.08
1340,RI2010,0.09,0.49,1465.0,1380.0,184.0,309,15,3,56,2851,29,446,138,,,,,0.11,0.32,0.07
1341,RI2011,0.09,0.54,1219.0,1403.0,201.0,267,14,3,73,2675,28,439,125,,,,,0.12,0.3,0.07
1342,RI2012,0.07,0.49,1234.0,1228.0,191.0,222,15,7,77,2733,46,421,162,,,,,0.13,0.3,0.06
1343,RI2013,0.06,0.43,1254.0,1113.0,162.0,250,15,10,63,2658,43,424,138,,,,,0.11,0.29,0.06
1344,RI2014,,,1272.0,1096.0,202.0,212,16,667,59,2479,N.R.,431,135,,,,,0.1,0.29,
1345,RI2015,0.07,0.44,1215.0,1116.0,211.0,303,15,1259,41,1797,N.R.,411,127,,,,,0.11,0.32,0.06
1346,RI2016,0.06,0.44,1087.0,1214.0,279.0,296,14,1120,50,1600,62,420,129,,,,,0.09,0.32,0.05
1347,RI2017,0.05,0.43,1263.0,1017.0,250.0,317,15,1091,48,1781,60,451,101,,,,,0.09,0.29,0.04
1348,RI2018,0.05,0.43,1323.0,1107.0,254.0,316,18,1301,39,2108,35,521,171,,,,,0.08,0.31,0.05
1349,RI2019,,,1111.0,860.0,184.0,358,15,1118,55,1867,54,426,139,,,,,,,
1350,RI2020,,,880.0,917.0,152.0,364,13,1030,37,1552,55,360,131,,,,,,,
1351,RI2021,0.04,0.4,777.0,1059.0,231.0,283,12,938,38,1554,28,309,130,0.02,0.15,0.02,0.15,0.07,0.31,0.11
1352,RI2021,0.04,0.4,777.0,1059.0,231.0,283,12,938,38,1554,28,309,130,0.02,0.15,0.02,0.15,0.07,0.31,0.11
1353,RI2021,0.04,0.4,777.0,1059.0,231.0,283,12,938,38,1554,28,309,130,0.02,0.15,0.02,0.15,0.07,0.31,0.11
1354,RI2021,0.04,0.4,777.0,1059.0,231.0,283,12,938,38,1554,28,309,130,0.02,0.15,0.02,0.15,0.07,0.31,0.11
1355,RI2021,0.04,0.4,777.0,1059.0,231.0,283,12,938,38,1554,28,309,130,0.02,0.15,0.02,0.15,0.07,0.31,0.11
1356,RI2021,0.04,0.4,777.0,1059.0,231.0,283,12,938,38,1554,28,309,130,0.02,0.15,0.02,0.15,0.07,0.31,0.11
1357,RI2022,0.04,0.37,812.0,885.0,,241,12,901,27,1419,54,334,109,0.01,0.12,0.01,0.12,0.07,0.33,0.09
1358,RI2022,0.04,0.37,812.0,885.0,,241,12,901,27,1419,54,334,109,0.01,0.12,0.01,0.12,0.07,0.33,0.09
1359,RI2022,0.04,0.37,812.0,885.0,,241,12,901,27,1419,54,334,109,0.01,0.12,0.01,0.12,0.07,0.33,0.09
1360,RI2022,0.04,0.37,812.0,885.0,,241,12,901,27,1419,54,334,109,0.01,0.12,0.01,0.12,0.07,0.33,0.09
1361,RI2022,0.04,0.37,812.0,885.0,,241,12,901,27,1419,54,334,109,0.01,0.12,0.01,0.12,0.07,0.33,0.09
1362,RI2022,0.04,0.37,812.0,885.0,,241,12,901,27,1419,54,334,109,0.01,0.12,0.01,0.12,0.07,0.33,0.09
1363,RI2023,,,731.0,889.0,,165,12,958,12,1329,56,345,101,,,,,,,
1364,RI2024,,,,,,,11,,,,,,,,,,,,,
1365,SC2000,,,3172.0,3137.0,378.0,2187,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1366,SC2001,,,3405.0,3107.0,384.0,2137,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1367,SC2002,0.09,0.42,3537.0,3407.0,345.0,1939,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.07,0.16,
1368,SC2003,0.09,0.39,3416.0,3353.0,281.0,1493,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.07,0.16,
1369,SC2004,0.08,0.36,3108.0,3151.0,366.0,1769,9,126,364,6511,29,3143,856,,,,,0.06,0.14,
1370,SC2005,0.08,0.37,3234.0,3071.0,382.0,1819,10,141,432,7261,40,3160,908,,,,,0.06,0.16,0.08
1371,SC2006,0.08,0.37,3485.0,3259.0,425.0,1750,10,137,419,7522,29,3156,792,,,,,0.05,0.14,0.08
1372,SC2007,0.07,0.35,3772.0,3402.0,405.0,1779,11,167,486,8923,90,3678,746,,,,,0.05,0.14,0.07
1373,SC2008,0.06,0.36,3861.0,3855.0,525.0,1803,11,138,446,8574,51,3890,703,,,,,0.06,0.17,0.06
1374,SC2009,0.06,0.36,3719.0,3698.0,513.0,1807,11,133,473,8651,146,4102,832,,,,,0.06,0.18,0.06
1375,SC2010,0.06,0.37,3390.0,3803.0,529.0,1681,11,161,450,7709,49,4156,644,,,,,0.06,0.16,0.07
1376,SC2011,0.07,0.4,2938.0,3533.0,588.0,1415,10,111,385,7457,22,4120,620,,,,,0.07,0.19,0.07
1377,SC2012,0.06,0.39,2796.0,3409.0,776.0,1336,10,154,423,7530,49,4367,679,,,,,0.07,0.19,0.06
1378,SC2013,0.05,0.36,2939.0,2801.0,506.0,1226,9,111,274,6849,34,4175,672,,,,,0.06,0.17,0.05
1379,SC2014,,,3407.0,3059.0,449.0,1211,11,107,384,7854,174,5162,767,,,,,0.07,0.21,
1380,SC2015,0.05,0.38,3644.0,3312.0,403.0,1213,13,101,380,9183,171,6700,767,,,,,0.06,0.2,0.04
1381,SC2016,0.05,0.36,3758.0,3445.0,433.0,1344,15,144,362,10198,117,8802,761,,,,,0.05,0.18,0.04
1382,SC2017,0.05,0.35,3686.0,3538.0,487.0,1470,15,130,359,9511,62,8776,835,,,,,0.06,0.19,0.04
1383,SC2018,0.04,0.33,4098.0,3591.0,435.0,1591,17,147,383,11249,19,9772,940,,,,,0.07,0.18,0.04
1384,SC2019,,,3958.0,3779.0,529.0,1568,16,109,369,10197,28,9994,943,,,,,,,
1385,SC2020,,,2961.0,3349.0,551.0,1623,13,1040,315,8159,2,6319,741,,,,,,,
1386,SC2021,0.03,0.27,2709.0,2758.0,459.0,1438,14,847,355,9132,N.R.,6653,792,0.01,0.13,0.01,0.13,0.06,0.22,0.07
1387,SC2021,0.03,0.27,2709.0,2758.0,459.0,1438,14,847,355,9132,N.R.,6653,792,0.01,0.13,0.01,0.13,0.06,0.22,0.07
1388,SC2021,0.03,0.27,2709.0,2758.0,459.0,1438,14,847,355,9132,N.R.,6653,792,0.01,0.13,0.01,0.13,0.06,0.22,0.07
1389,SC2021,0.03,0.27,2709.0,2758.0,459.0,1438,14,847,355,9132,N.R.,6653,792,0.01,0.13,0.01,0.13,0.06,0.22,0.07
1390,SC2021,0.03,0.27,2709.0,2758.0,459.0,1438,14,847,355,9132,N.R.,6653,792,0.01,0.13,0.01,0.13,0.06,0.22,0.07
1391,SC2021,0.03,0.27,2709.0,2758.0,459.0,1438,14,847,355,9132,N.R.,6653,792,0.01,0.13,0.01,0.13,0.06,0.22,0.07
1392,SC2022,0.03,0.29,2868.0,2942.0,,1513,13,775,250,8255,N.R.,6873,776,0.01,0.12,0.01,0.12,0.06,0.22,0.09
1393,SC2022,0.03,0.29,2868.0,2942.0,,1513,13,775,250,8255,N.R.,6873,776,0.01,0.12,0.01,0.12,0.06,0.22,0.09
1394,SC2022,0.03,0.29,2868.0,2942.0,,1513,13,775,250,8255,N.R.,6873,776,0.01,0.12,0.01,0.12,0.06,0.22,0.09
1395,SC2022,0.03,0.29,2868.0,2942.0,,1513,13,775,250,8255,N.R.,6873,776,0.01,0.12,0.01,0.12,0.06,0.22,0.09
1396,SC2022,0.03,0.29,2868.0,2942.0,,1513,13,775,250,8255,N.R.,6873,776,0.01,0.12,0.01,0.12,0.06,0.22,0.09
1397,SC2022,0.03,0.29,2868.0,2942.0,,1513,13,775,250,8255,N.R.,6873,776,0.01,0.12,0.01,0.12,0.06,0.22,0.09
1398,SC2023,,,2855.0,2967.0,,1306,12,630,270,7919,N.R.,6225,673,,,,,,,
1399,SC2024,,,,,,,11,,,,,,,,,,,,,
1400,SD2000,,,1441.0,1042.0,94.0,297,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1401,SD2001,,,1357.0,1173.0,97.0,401,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1402,SD2002,0.16,0.54,1348.0,1153.0,145.0,433,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.1,0.15,
1403,SD2003,0.16,0.56,1375.0,1091.0,144.0,443,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.07,0.13,
1404,SD2004,0.14,0.52,1274.0,1139.0,176.0,480,9,353,N.R.,1462,N.R.,377,96,,,,,0.07,0.13,
1405,SD2005,0.11,0.52,1368.0,1180.0,113.0,472,7,91,N.R.,1179,N.R.,239,66,,,,,0.07,0.14,0.09
1406,SD2006,0.12,0.53,1356.0,1359.0,150.0,507,7,101,N.R.,1296,N.R.,231,83,,,,,0.06,0.14,0.09
1407,SD2007,0.1,0.53,1392.0,1407.0,159.0,452,7,96,N.R.,1272,N.R.,220,68,,,,,0.06,0.14,0.09
1408,SD2008,0.1,0.52,1345.0,1379.0,176.0,423,7,67,N.R.,1195,N.R.,201,86,,,,,0.07,0.14,0.09
1409,SD2009,0.09,0.5,1448.0,1381.0,167.0,380,7,118,N.R.,1317,N.R.,251,95,,,,,0.06,0.13,0.09
1410,SD2010,0.1,0.49,1459.0,1407.0,133.0,418,7,26,N.R.,1222,N.R.,123,50,,,,,0.06,0.13,0.08
1411,SD2011,0.09,0.52,1407.0,1429.0,168.0,376,7,13,N.R.,1192,N.R.,168,64,,,,,0.06,0.14,0.07
1412,SD2012,0.07,0.46,1190.0,1144.0,126.0,397,6,17,N.R.,1085,N.R.,129,52,,,,,0.05,0.13,0.05
1413,SD2013,0.06,0.45,930.0,1043.0,177.0,354,5,24,N.R.,844,N.R.,136,52,,,,,0.05,0.13,0.05
1414,SD2014,,,956.0,1013.0,159.0,336,4,6,N.R.,757,N.R.,105,53,,,,,0.06,0.17,
1415,SD2015,0.07,0.48,1039.0,899.0,121.0,308,5,22,N.R.,940,N.R.,122,26,,,,,0.07,0.17,0.06
1416,SD2016,0.07,0.46,1151.0,961.0,110.0,361,6,27,N.R.,1106,N.R.,133,54,,,,,0.06,0.18,0.06
1417,SD2017,0.06,0.45,1184.0,968.0,181.0,365,6,18,N.R.,1189,N.R.,150,57,,,,,0.05,0.18,0.05
1418,SD2018,0.05,0.42,1144.0,1145.0,183.0,371,6,36,N.R.,1305,N.R.,115,39,,,,,0.05,0.15,0.05
1419,SD2019,,,1215.0,1027.0,211.0,396,7,19,N.R.,1409,N.R.,141,59,,,,,,,
1420,SD2020,,,1115.0,1108.0,209.0,446,7,40,N.R.,1411,N.R.,148,84,,,,,,,
